,Прибыль в расчете на 1 работника,"Возраст компании, лет",Чистые активы на 1 работника,Налоговая нагрузка,Налоги на 1 работника,Кредиторская задолженность на 1 работника,Фондовооруженность,Доля внеоборотных активов в общих,"2021, Коэффициент оборачиваемости совокупных активов, %","2021, Соотношение чистого долга к капиталу, %","2021, Коэффициент концентрации собственного капитала (автономии), %","2021, Коэффициент маневренности собственных средств, %","2021, Доля себестоимости как процент от выручки, %"
13951,651000.0,11.5,2550150.0,0.037372085467176214,120773.5,750.0,757250.0,0.2905905829080164,1.3325,-0.1577,0.9786,0.7031,0.7986
13953,-852275.7575757576,16.0,13879430.555555556,0.07728776206307401,368542.14705882355,3284331.8965517236,8748011.723602485,0.5233528685498905,0.1101,0.7132,0.4785,-0.0938,1.1257
13954,1443755.1020408163,19.0,4124142.8571428573,0.1125120235691917,321883.1224489796,110183.67346938775,1104714.2857142857,0.2868191469902897,0.57,0.2177,0.8036,0.6431,0.4884
13955,135500.0,29.0,4083400.0,0.042277913517813515,148809.8,37200.0,3101000.0,0.44036410627813516,0.5724,0.5232,0.5799,0.2406,0.9615
13957,2559716.6666666665,18.0,6868466.666666667,0.06510707874341948,441045.06678921566,1601066.6666666667,944516.6666666666,0.11140924557565178,0.9628,-0.0182,0.8101,0.8518,0.3828
13958,231333.33333333334,29.5,4826666.666666667,0.05165178537904104,152849.11111111112,67555.55555555556,1673666.6666666667,0.4520539457650922,0.5466,0.0948,0.8972,0.4961,0.9218
13959,1528976.1904761905,28.0,4240690.476190476,0.042125817677246,182156.04761904763,114785.71428571429,1483642.857142857,0.3430658928708045,1.2044,-0.0538,0.9733,0.6475,0.5943
13960,2819470.8095297236,13.5,13879430.555555556,0.009425363974742031,153647.0,3284331.8965517236,3500.0,8.348738744111158e-05,0.5398,0.0126,0.3779,0.9998,0.6789
13962,-321064.51612903224,20.5,3811967.7419354836,0.08236094877272178,131835.96774193548,1617032.2580645161,2687548.3870967743,0.43778966506573624,0.2579,0.185,0.621,0.2866,1.0731
13963,267833.3333333333,11.5,340000.0,0.08250761855846601,80321.16666666667,57000.0,83666.66666666667,0.21074727120067172,2.3514,-0.2049,0.8564,0.7539,0.7249
13964,1139517.2413793104,10.5,6878413.793103448,0.014002337987111476,65260.06896551724,3284331.8965517236,2109344.827586207,0.16054706364037205,0.3755,0.0036,0.5235,0.6933,0.7076
13966,1110064.5161290322,14.5,4848161.29032258,0.02877714753523186,79373.87096774194,210322.5806451613,1774580.6451612904,0.3093753510841479,0.5387,0.0794,0.8442,0.6335,0.5975
13967,1215125.6830601094,20.5,8667131.147540983,0.057387499378312216,226989.82513661202,535284.1530054645,5349819.672131147,0.5291637660679963,0.4043,0.1325,0.7853,0.3262,0.6313
13968,1187220.3389830508,22.0,4050296.6101694917,0.026061677036770817,98325.40677966102,679466.1016949152,1330313.559322034,0.2038243242320275,0.5512,0.4596,0.544,0.6254,0.5229
13970,2819470.8095297236,15.0,13879430.555555556,0.02489031429419803,360448.5333333333,2976033.3333333335,8748011.723602485,0.5110480455013838,0.5657,0.8564,0.4699,-0.0876,0.4233
13971,33000.0,9.5,131000.0,0.2082711557218187,125009.0,15000.0,0.0,0.0,2.3514,-0.5649,0.8973,1.0,0.9012
13972,19000.0,26.0,1848000.0,0.07193951612903225,53523.0,0.0,14000.0,0.007157464212678937,0.3517,0.0487,0.9448,0.9924,0.9745
13974,100000.0,10.0,765172.4137931034,0.08133141893431788,61528.620689655174,56137.93103448276,254724.1379310345,0.380507300093467,0.7517,0.2595,0.7152,0.468,0.8678
13975,207320.98765432098,16.5,4573172.839506173,0.04171397483357558,96197.83333333333,57462.96296296296,3741222.222222222,0.7683684693406866,0.5005,-0.0401,0.9388,0.1816,0.9101
13976,-148067.56756756757,29.5,-1030000.0,0.06959455123920541,70352.56756756757,823905.4054054054,1173391.8918918918,0.3336355986582493,0.3066,-0.83215,-0.2929,1.4091099999999988,0.9781
13977,2819470.8095297236,19.5,11685210.52631579,0.053966403610696025,401629.6210526316,491742.1052631579,4167631.5789473685,0.7192545672018232,0.6195,0.0492,0.8905,0.1923,0.5864
13978,992538.4615384615,15.0,3972538.4615384615,0.050662310949788264,128838.15384615384,61846.153846153844,1362923.076923077,0.33801742711689897,0.7232,-0.0534,0.9847,0.6567,0.6097
13979,2819470.8095297236,17.5,13879430.555555556,0.020051734580922742,360021.375,3284331.8965517236,8748011.723602485,0.7510049269565447,0.2449,0.0506,0.4649,-0.6156,0.4985
13980,2819470.8095297236,18.5,13879430.555555556,0.07019063862972946,441045.06678921566,3284331.8965517236,1639365.3846153845,0.042773061935469675,0.4188,-0.4654,0.7963,0.9463,0.35914
13983,431258.42696629214,22.0,1285651.6853932585,0.08566418486468347,200767.01123595505,530191.011235955,4356191.011235955,0.6734123524037476,0.4898,1.0142499999999999,0.1987,-1.1736,0.7779
13984,-852275.7575757576,11.5,6256000.0,0.2082711557218187,65185.0,111000.0,8748011.723602485,0.8483707101654526,0.042170000000000006,1.0142499999999999,0.3719,-1.1736,1.4744000000000002
13985,15695.652173913044,12.5,1460847.8260869565,0.10487885462555066,95230.0,31391.304347826088,618478.2608695652,0.4144632373293708,0.6174,-0.0056,0.979,0.5766,0.9827
13986,22703.703703703704,18.5,3777222.222222222,0.02733504916222789,67854.70370370371,52074.07407407407,1445962.962962963,0.3232138422054806,0.6013,-0.3643,0.8443,0.6172,0.9909
13987,-218500.0,9.5,-1103125.0,0.009425363974742031,68338.375,3284331.8965517236,1754375.0,0.2090626070635902,2.3469,-0.83215,-0.1315,1.4091099999999988,0.9921
13988,122500.0,30.0,2368500.0,0.02442807408438936,87709.0,31500.0,1185000.0,0.4647058823529412,1.3503,-0.0078,0.9288,0.4997,0.9659
13989,-852275.7575757576,13.0,13879430.555555556,0.2082711557218187,414439.3333333333,792000.0,8748011.723602485,0.8101580946514731,0.042170000000000006,0.021,0.9487,0.1461,1.4744000000000002
13990,353774.1935483871,20.5,6340913.978494624,0.03136562057629813,71713.6129032258,338655.91397849465,5930881.720430108,0.6751394309259892,0.2251,0.5157,0.5892,-0.1459,0.8219
13991,579814.8148148148,29.5,2201851.8518518517,0.048744795868968856,89502.66666666667,677703.7037037037,2523000.0,0.6587403661119223,0.6025,0.226,0.5749,-0.1459,0.5993
13994,1818714.2857142857,30.0,4670500.0,0.12153930460408784,441045.06678921566,543660.7142857143,3840276.785714286,0.5566958403549509,0.8003,0.1661,0.677,0.1778,0.559
13996,1373819.1489361702,9.0,4678026.595744681,0.012276859332547003,58188.32978723404,2211095.744680851,5153691.489361702,0.497043295360613,0.5102,0.717,0.4438,-0.2602,0.5732
13997,-45000.0,6.5,472500.0,0.0555317508315694,61214.5,334166.6666666667,849333.3333333334,0.413032906467823,0.5828,1.0142499999999999,0.2298,-0.7975,1.0408
13998,103000.0,7.0,-2505350.0,0.2082711557218187,102393.0,1490000.0,26000.0,0.008485639686684074,0.1422,-0.83215,-0.6814250000000001,1.0082,0.7425
13999,151111.11111111112,14.0,4235305.555555556,0.03437886492426365,88642.08333333333,256583.33333333334,2476138.888888889,0.586622297216113,0.5045,0.1807,0.7965,0.2635,0.9414
14000,197571.42857142858,23.0,1511571.4285714286,0.05072931077075099,117344.14285714286,1798071.4285714286,2409357.1428571427,0.6057705456037195,0.5865,0.1718,0.3617,-0.6747,0.8998
14002,-852275.7575757576,25.0,13879430.555555556,0.2082711557218187,262911.0,358000.0,8748011.723602485,0.5382483624204113,0.042170000000000006,-0.0053,0.9918,0.4573,1.4744000000000002
14003,2819470.8095297236,6.5,13879430.555555556,0.009425363974742031,92523.2,2246200.0,8748011.723602485,0.4719507058226317,0.3513,0.4968,0.6272,0.2475,0.6658
14004,2819470.8095297236,3.5,13879430.555555556,0.023111641108884314,318573.75,474500.0,3813000.0,0.13702088283780203,0.615,0.4391,0.6813,0.7989,0.4668
14005,1177875.0,29.5,9513208.333333334,0.01572174284123046,90568.375,2035875.0,8748011.723602485,0.7712919466621727,0.4211,0.2119,0.6871,-0.1226,0.7721
14006,3581.818181818182,19.0,180454.54545454544,0.06822208608616157,131610.32727272727,1330581.8181818181,849472.7272727273,0.22885798405821384,0.5025,1.0142499999999999,0.0475,-1.1736,0.959
14007,2190533.3333333335,6.0,4983766.666666667,0.06603658334837274,292726.9666666667,1858333.3333333333,3667566.6666666665,0.422016976261617,0.7228,0.2284,0.5735,0.2641,0.4564
14008,70269.84126984127,16.0,1458857.142857143,0.09025780729667728,77438.33333333333,65825.39682539682,961301.5873015873,0.5575495958853784,0.5219,0.0989,0.8441,0.3395,0.9181
14009,-117909.09090909091,20.5,1355818.1818181819,0.06077815333882935,67021.72727272728,293181.8181818182,1069045.4545454546,0.6331420947298199,0.6489,-0.0259,0.7959,0.2045,1.1069
14010,-159843.75,17.0,5107125.0,0.05495544055944056,122791.0625,2316281.25,3675468.75,0.5499674412087142,0.2968,0.0317,0.6735,0.1587,0.9906
14011,1353944.4444444445,4.0,944666.6666666666,0.024952189157080352,95680.55555555556,1681277.7777777778,2303222.222222222,0.2964355940080798,0.6195,1.0142499999999999,0.1216,-1.1736,0.5451
14012,-827769.2307692308,7.5,183461.53846153847,0.024222206320128236,65094.38461538462,3284331.8965517236,33615.38461538462,0.0029776610407510466,0.2462,0.9648,0.0155,0.808,1.2906
14013,496333.3333333333,16.0,8528666.666666666,0.20495338297183555,211033.66666666666,98666.66666666667,973333.3333333334,0.09690051105064047,0.1125,0.0784,0.8491,0.8859,0.518
14014,1370150.0,18.0,5624450.0,0.020303460824266897,81458.5,415550.0,3269600.0,0.47112391930835734,0.6033,0.158,0.8104,0.4187,0.6585
14015,-852275.7575757576,18.5,6268000.0,0.2082711557218187,401592.0,3284331.8965517236,7603500.0,0.663945162417045,0.1199,-0.5647,0.5473,-0.2131,1.4744000000000002
14018,379857.14285714284,19.5,2546904.761904762,0.05714950785645948,83913.16666666667,51952.380952380954,1027380.9523809524,0.33229627119688265,0.5517,-0.0277,0.8238,0.5966,0.7413
14019,-477500.0,9.5,-509375.0,0.13697463656047015,55354.875,521875.0,990375.0,0.4674887892376682,0.1722,-0.83215,-0.2404,1.4091099999999988,0.7612
14020,-180045.45454545456,16.5,-870500.0,0.07047995454545454,70479.95454545454,496409.0909090909,3056227.272727273,0.8483707101654526,0.3366,-0.83215,-0.2699,1.4091099999999988,1.18
14021,179222.22222222222,16.0,606666.6666666666,0.06190083632019116,103622.0,233444.44444444444,362888.8888888889,0.41221759434557614,1.9518,0.0059,0.6891,0.4018,0.8929
14023,1297266.6666666667,12.5,5846355.555555556,0.023086112530102898,77329.75555555556,403111.1111111111,3790177.777777778,0.3115567424986939,0.3462,0.9953,0.4806,0.3517,0.6127
14024,1348729.1666666667,19.0,1926385.4166666667,0.05245308148774549,149899.97916666666,1090114.5833333333,1054052.0833333333,0.300207336567158,0.8049,0.2394,0.5106,0.412,0.4794
14025,-13000.0,13.5,1493000.0,0.09958342189160467,93708.0,24000.0,434000.0,0.2860909690177983,0.6309,-0.1782,0.9842,0.7093,0.9341
14026,2819470.8095297236,3.5,3143000.0,0.009425363974742031,150914.0,1453000.0,23000.0,0.003315554274181923,2.3514,-0.4251,0.4531,0.9927,0.9057
14027,2666285.714285714,22.5,8383285.714285715,0.03291137428422697,180636.42857142858,32285.714285714286,2358857.1428571427,0.28029672885297663,0.7686,-0.0978,0.9958,0.7186,0.4616
14028,2260107.594936709,18.0,4757443.037974684,0.055435528441175295,289106.4556962025,727531.6455696203,3891759.493670886,0.5524251809951274,0.6942,0.4707,0.5777,0.0265,0.3734
14029,204083.33333333334,6.5,2728208.3333333335,0.031309561530737474,58464.083333333336,1502125.0,277875.0,0.06424484133865095,0.4126,-0.0001,0.6308,0.8981,0.8907
14030,34133.333333333336,12.0,4237933.333333333,0.038457998289136014,112393.5,862400.0,6423833.333333333,0.7883584031155528,0.4163,0.1122,0.5201,-0.5158,0.9883
14031,160181.81818181818,10.0,1024659.0909090909,0.054506885747038596,81048.02272727272,523613.63636363635,1149545.4545454546,0.5374843461464989,0.7873,0.1264,0.4785,-0.1233,0.8923
14032,-22500.0,29.5,8315166.666666667,0.2082711557218187,331477.6666666667,309166.6666666667,2821500.0,0.32700405640332236,0.042170000000000006,-0.0004,0.9637,0.6607,1.4744000000000002
14033,30666.666666666668,6.0,361500.0,0.2082711557218187,58987.0,128166.66666666667,341833.3333333333,0.5897067280046003,0.4625,0.249,0.6236,0.0544,0.8817
14034,-186144.53125,17.5,-1056152.34375,0.188035098667244,115349.984375,560253.90625,1702832.03125,0.7187319368573591,0.2373,-0.83215,-0.4402,1.4091099999999988,1.0705
14035,304883.72093023255,8.0,1111639.534883721,0.029309609031480277,145871.1976744186,133325.58139534883,414174.4186046512,0.20095118813892085,2.2187,0.7337,0.5394,0.6274,0.8793
14036,-95172.83950617284,3.5,4076345.6790123456,0.08066158934592976,215875.3086419753,182950.61728395062,1887790.12345679,0.44321933432462907,1.2567,-0.0052,0.957,0.5369,0.959
14037,-852275.7575757576,17.0,-2505350.0,0.2082711557218187,206722.2,3284331.8965517236,0.0,0.5572143751117469,0.1328,-0.83215,-0.6814250000000001,1.0113,1.4744000000000002
14042,1220733.3333333333,16.0,4404200.0,0.10349981982360205,394446.0933333333,529773.3333333334,4225413.333333333,0.7000675477158712,0.3973,0.7998,0.4535,-0.5437,0.5792
14043,-852275.7575757576,5.5,8707500.0,0.04932589828154834,284166.5,3284331.8965517236,8748011.723602485,0.473825899965528,0.1788,1.0142499999999999,0.2859,-0.6575,1.2859
14044,-619428.5714285715,16.5,2565642.8571428573,0.064612234291357,88800.28571428571,99357.14285714286,1228285.7142857143,0.49563211239857946,0.4595,0.0347,0.9311,0.2958,1.4507
14045,-169000.0,9.5,1795000.0,0.018258245992601726,78973.0,375333.3333333333,1309666.6666666667,0.5529130312412046,1.7852,0.4303,0.7578,-0.6084,1.0247
14047,1994245.283018868,23.0,8769716.981132075,0.03083212565163393,147078.54716981133,70698.11320754717,4408094.339622642,0.4609725321197778,0.591,-0.1,0.9121,0.4946,0.5819
14048,2819470.8095297236,4.5,9984444.444444444,0.015623763562537443,130397.66666666667,3284331.8965517236,3121333.3333333335,0.22128875531401343,0.7388,-0.3303,0.6997,0.6837,0.4209
14049,-202000.0,4.5,112538.46153846153,0.037360211183105355,95803.07692307692,29846.153846153848,225923.07692307694,0.5011090257635216,2.3514,-0.1524,0.2496,-1.0075,1.0788
14050,2271000.0,12.5,-2505350.0,0.1239163248564397,302108.0,3284331.8965517236,824000.0,0.6710097719869706,2.246,0.1276,-0.6814250000000001,1.2603,0.35914
14052,1880633.0275229358,13.0,3011770.642201835,0.01786833374366584,172119.8394495413,513293.57798165135,8497807.339449542,0.6753691720681401,0.7523,1.0142499999999999,0.2393,-1.1736,0.7794
14053,375.0,5.0,-2505350.0,0.2082711557218187,101485.0,2520750.0,2157375.0,0.45534654249004036,0.042170000000000006,-0.83215,-0.5791,1.4091099999999988,0.6817
14056,438750.0,6.5,644000.0,0.009425363974742031,28193.75,0.0,0.0,0.0,1.8614,1.0142499999999999,0.12,1.0,0.9174
14057,2819470.8095297236,17.0,13879430.555555556,0.07528243209234435,441045.06678921566,3284331.8965517236,8748011.723602485,0.4378060324092818,0.4269,1.0142499999999999,0.4498,0.0266,0.7475
14058,130000.0,3.5,1501000.0,0.023418043202033036,92150.0,3284331.8965517236,1922000.0,0.09632153954094418,0.2467,0.0706,0.0742,-0.2805,0.967
14059,153500.0,21.0,5531500.0,0.009425363974742031,29017.0,3284331.8965517236,1017500.0,0.04944240627809228,0.4096,-0.0001,0.2688,0.8161,0.9948
14060,-254250.0,14.0,744250.0,0.2082711557218187,28096.7,106250.0,0.0,0.0,0.042170000000000006,1.0142499999999999,0.2939,1.0,1.4744000000000002
14061,127000.0,17.0,-515000.0,0.19621750158528853,154717.5,1387500.0,2030000.0,0.8483707101654526,0.3555,-0.83215,-0.2282,1.4091099999999988,0.8389
14062,67663.79310344828,7.5,12221310.344827587,0.2082711557218187,441045.06678921566,567646.551724138,1208232.7586206896,0.7208082320529773,0.042170000000000006,0.0012,0.9545,0.2448,0.35914
14064,-427000.0,5.0,-50000.0,0.2082711557218187,102566.14285714286,0.0,1019285.7142857143,0.8483707101654526,0.0802,-0.83215,-0.0449,1.4091099999999988,1.4744000000000002
14065,406800.0,5.5,4355000.0,0.009425363974742031,66436.6,64000.0,3627200.0,0.46262945768073055,1.0958,0.0497,0.5555,0.1671,0.9484
14067,618729.7297297297,13.0,12564945.945945946,0.015943823048291884,90881.94594594595,1407864.8648648649,3062378.378378378,0.21949384894352617,0.3718,0.1102,0.8114,0.7295,0.8719
14068,763000.0,5.5,7518000.0,0.013177500245845216,67001.0,3284331.8965517236,6416500.0,0.5012653374233129,0.348,-0.1302,0.5765,0.1306,0.6977
14069,418666.6666666667,29.5,4263222.222222222,0.05195023170189805,90930.22222222222,926111.1111111111,2519333.3333333335,0.46574779697224905,0.3779,0.0081,0.7881,0.4091,0.7608
14070,270571.4285714286,4.0,551857.1428571428,0.024888886024056003,441045.06678921566,3284331.8965517236,194714.2857142857,0.016510005329715586,2.1641,0.5503,0.0468,0.6472,0.9813
14072,249888.88888888888,26.5,1908666.6666666667,0.07931553940749021,126129.33333333333,0.0,337333.3333333333,0.18139480731167773,0.8903,-0.0395,0.9958,0.8186,0.8429
14073,100666.66666666667,18.5,1653777.7777777778,0.013974285714285715,28096.7,484666.6666666667,2305555.5555555555,0.6652986629901568,0.1693,0.8009,0.4772,-0.3941,0.8151
14075,2514000.0,14.5,13879430.555555556,0.02843905861343198,441045.06678921566,226000.0,0.0,0.0,1.0512,-0.0128,0.945,1.0,0.8397
14076,693184.9710982658,18.5,845624.2774566474,0.041501631851375995,129954.32369942196,192283.23699421965,647387.2832369942,0.3718739914773663,1.624,0.8276,0.4818,0.2281,0.7083
14077,381000.0,7.5,1077000.0,0.05123879173290938,161146.0,40000.0,315000.0,0.2817531305903399,2.3514,-0.7057,0.9633,0.7075,0.8789
14078,1879800.0,15.0,2959800.0,0.03494149247084365,125534.3,3284331.8965517236,1325800.0,0.15283878033316042,0.4942,0.2763,0.3412,0.5521,0.4768
14079,-496000.0,13.5,-2505350.0,0.08054632662611137,114751.66666666667,33333.333333333336,8748011.723602485,0.6883165690284072,0.0931,-0.83215,-0.2826,1.4091099999999988,1.3482
14080,1106500.0,15.0,7828750.0,0.08485717699918742,441045.06678921566,73000.0,0.0,0.0,0.5482,-0.0001,0.9908,1.0,0.7884
14081,452181.8181818182,30.0,10509863.636363637,0.0227945920410321,46058.545454545456,92045.45454545454,4105000.0,0.3871944161000163,0.1999,-0.0015,0.9913,0.6094,0.7762
14082,-69000.0,10.0,-856000.0,0.031171607753705817,54675.0,3284331.8965517236,648000.0,0.2522382249902686,0.5429,0.0093,-0.3332,1.4091099999999988,1.0393
14083,-88500.0,14.5,186166.66666666666,0.07902517508991104,139163.33333333334,0.0,0.0,0.0,2.3514,-0.83215,0.9958,1.0,1.0503
14084,2819470.8095297236,6.5,3646857.1428571427,0.04009378239591119,237578.57142857142,234428.57142857142,0.0,0.0,2.0135,-0.4163,0.9396,1.0,0.4458
14085,1259500.0,6.5,4507000.0,0.04057721706254623,246851.5,478000.0,7561000.0,0.46906067877956803,0.379,1.0142499999999999,0.2575,-0.8215,0.793
14086,51007.8125,16.0,1981554.6875,0.08504151369340959,114188.828125,126679.6875,1042320.3125,0.45378234147701957,0.6293,0.0913,0.8627,0.474,0.9517
14087,-269612.2448979592,30.0,1802704.081632653,0.13244607186005328,163322.22448979592,170367.3469387755,3230163.2653061226,0.6951357705668051,0.2431,1.0142499999999999,0.3118,-1.1736,0.7979
14089,695571.4285714285,17.5,7822142.857142857,0.16783765162542455,247081.0,751285.7142857143,1845714.2857142857,0.2939858979676483,0.1762,0.0012,0.9084,0.6764,0.5275
14090,102665.45454545454,25.5,1254092.7272727273,0.14370224105006216,441045.06678921566,382070.9090909091,426054.54545454547,0.2519242359659128,2.0847,-0.2527,0.7332,0.6564,0.8117
14091,-30500.0,28.0,3420500.0,0.17238058252427185,177552.0,2083000.0,1738000.0,0.3157990369764695,0.1867,-0.0082,0.6215,0.4919,1.0296
14092,159666.66666666666,14.5,43333.333333333336,0.2082711557218187,122668.33333333333,39666.666666666664,0.0,0.0,2.3514,-0.83215,0.303,1.0,0.6819
14093,-30545.454545454544,20.5,715181.8181818182,0.10126675384112455,56322.72727272727,446272.7272727273,487090.9090909091,0.4193800876643707,0.4553,-0.0057,0.6158,0.3189,1.0549
14094,49000.0,30.0,2927000.0,0.2082711557218187,103043.0,22000.0,86000.0,0.026348039215686275,0.0962,0.1076,0.8968,0.9706,0.8435
14095,2819470.8095297236,7.0,5186000.0,0.061418299009589686,441045.06678921566,439500.0,130500.0,0.02328681894942672,1.4791,-0.3645,0.9219,0.9747,0.5531
